   x   y
   9.2897079e-01   7.4795833e-03
   6.3888535e-01   2.2370379e-01
   9.7055160e-01   0.0000000e+00
   1.0383993e+00   0.0000000e+00
   7.1464546e-02   5.4883482e-01
   1.0432081e+00   3.1376686e-02
   9.7404423e-01   2.2477767e-02
   9.2024558e-01   1.1595134e-01
   9.1116532e-01   0.0000000e+00
   9.0075150e-01   2.6791868e-01
   9.0389006e-01   0.0000000e+00
   8.3266598e-01   5.5126838e-02
   1.0400733e+00   0.0000000e+00
   9.5578218e-01   3.1135041e-02
   8.3037655e-01   1.5654291e-01
   9.5795577e-01   1.6452646e-01
   8.1996817e-01   0.0000000e+00
   6.2748818e-01   0.0000000e+00
   7.3233082e-01   2.2496938e-01
   9.8794071e-01   1.3056012e-01
   9.2961965e-01   0.0000000e+00
   7.2418318e-01   2.4712605e-02
   7.8365726e-01   0.0000000e+00
   8.0602657e-01   0.0000000e+00
   9.3915412e-01   1.8295271e-02
   8.8877940e-01   7.8565457e-02
   9.9142859e-01   0.0000000e+00
   9.0553104e-01   0.0000000e+00
   8.8787392e-01   0.0000000e+00
   1.0620131e+00   0.0000000e+00
   8.6578184e-01   0.0000000e+00
   1.0018714e+00   0.0000000e+00
   9.1258761e-01   3.9017264e-02
   5.2189691e-01   3.1150857e-01
   9.9553135e-01   0.0000000e+00
   8.3726468e-01   1.1189090e-01
   5.5437986e-01   9.1098984e-02
   6.8377641e-01   2.8734354e-01
   1.0077527e+00   0.0000000e+00
   9.4118356e-01   5.3065960e-02
   9.5303242e-01   0.0000000e+00
   9.0931660e-01   0.0000000e+00
   1.0166216e+00   0.0000000e+00
   8.7152285e-01   0.0000000e+00
   9.1135045e-01   0.0000000e+00
   7.8300224e-01   8.8795140e-02
   8.1387393e-01   8.1090121e-03
   8.1520262e-01   2.6709487e-01
   1.0351291e+00   0.0000000e+00
   8.8338182e-01   0.0000000e+00
   1.0841090e+00   0.0000000e+00
   9.8751296e-01   6.9878550e-03
   6.3170263e-01   7.9487741e-02
   8.2362601e-01   4.4177237e-02
   8.6276493e-01   0.0000000e+00
   9.4988674e-01   1.2710677e-01
   8.0392554e-01   6.2615800e-02
   6.1408749e-01   0.0000000e+00
   7.2933632e-01   3.8852916e-01
   9.2519956e-01   0.0000000e+00
   8.2951022e-01   0.0000000e+00
   8.5525482e-01   8.3744164e-02
   6.9258047e-01   1.5900255e-01
   9.3758350e-01   0.0000000e+00
   8.0449422e-01   6.3873658e-02
   9.9436734e-01   5.7701077e-02
   8.9870684e-01   2.6616561e-02
   1.1012455e+00   0.0000000e+00
   7.8741722e-01   2.0348274e-01
   5.5753559e-01   3.3632220e-01
   8.8158035e-01   0.0000000e+00
   6.1769306e-01   2.2578183e-01
   8.7027651e-01   0.0000000e+00
   8.2163118e-01   1.6559977e-01
   1.0095760e+00   0.0000000e+00
   9.3639004e-01   7.8828657e-02
   8.2029177e-01   2.4360888e-01
   9.8519497e-01   0.0000000e+00
   7.4159580e-01   2.0098134e-01
   9.5612502e-01   0.0000000e+00
   6.6941046e-01   0.0000000e+00
   8.9341981e-01   0.0000000e+00
   8.8433000e-01   0.0000000e+00
   9.9052378e-01   1.7074890e-01
   8.7071807e-01   0.0000000e+00
   8.0171384e-01   0.0000000e+00
   9.1473138e-01   1.7464540e-01
   6.3613662e-01   0.0000000e+00
   7.9575394e-01   1.8556921e-01
   8.8793205e-01   3.8816274e-01
   4.1751365e-01   0.0000000e+00
   9.2142774e-01   5.5766283e-02
   9.0681336e-01   2.6574221e-01
   1.0364286e+00   0.0000000e+00
   8.7083125e-01   0.0000000e+00
   9.0255391e-01   6.4094173e-02
   9.9091192e-01   0.0000000e+00
   1.0095031e+00   0.0000000e+00
   8.3952022e-01   0.0000000e+00
   8.0324690e-01   2.0594968e-02
   9.1097067e-01   0.0000000e+00
   1.0263512e+00   1.1193946e-01
   7.7240935e-01   2.6678248e-01
   8.5553909e-01   2.0568631e-01
   6.7359204e-01   2.1227355e-01
   8.8596185e-01   1.8678765e-01
   1.0374601e+00   0.0000000e+00
   8.4070785e-01   0.0000000e+00
   9.6989887e-01   0.0000000e+00
   9.7855468e-01   4.5417292e-03
   8.1508801e-01   2.1741276e-01
   8.8785288e-01   2.4946279e-02
   1.0613549e+00   0.0000000e+00
   8.8258693e-01   1.6278366e-01
   1.6339911e-01   4.2815272e-01
   8.6210822e-01   8.7865251e-02
   9.2249817e-01   0.0000000e+00
   8.5214794e-01   0.0000000e+00
   8.5901744e-01   1.9062145e-01
   1.0974799e+00   0.0000000e+00
   5.3439196e-01   1.9674610e-01
   8.1698656e-01   1.5330181e-01
   9.8103918e-01   0.0000000e+00
   8.8669995e-01   2.0329034e-01
   6.1171999e-01   3.4432399e-01
   1.0211298e+00   1.2372936e-02
   6.9007849e-01   1.3985760e-01
   4.2147750e-01   2.0226979e-01
   7.4039831e-01   9.5407110e-02
   8.4864211e-01   1.8340548e-01
   8.3815835e-01   4.4399952e-02
   8.9003369e-01   5.2014558e-02
   9.3377601e-01   2.2924993e-01
   1.0559848e+00   0.0000000e+00
   9.9748270e-01   0.0000000e+00
   9.1895280e-01   0.0000000e+00
   7.7713134e-01   0.0000000e+00
   9.3289067e-01   0.0000000e+00
   9.5689955e-01   0.0000000e+00
   9.3402705e-01   4.3054821e-02
   8.9693195e-01   0.0000000e+00
   4.4894733e-01   1.1277589e-01
   1.0165585e+00   0.0000000e+00
   1.0299009e+00   1.7946608e-01
   8.2417924e-01   1.1785001e-01
   7.7255717e-01   7.0904525e-02
   9.9723352e-01   7.4337304e-02
   9.9907891e-01   0.0000000e+00
   9.8041178e-01   1.4112388e-01
   9.0779070e-01   0.0000000e+00
   8.7082466e-01   1.4934313e-01
   8.7981724e-01   0.0000000e+00
   6.9158130e-01   4.1864834e-01
   8.0044780e-01   1.1612176e-01
   9.1238118e-01   1.8203795e-01
   9.5477515e-01   0.0000000e+00
   9.1340405e-01   0.0000000e+00
   1.0225725e+00   0.0000000e+00
   9.2661894e-01   0.0000000e+00
   7.3620248e-01   1.9994252e-01
   9.3489119e-01   1.6490021e-01
   7.8256954e-01   0.0000000e+00
   8.5489171e-01   1.8966466e-01
   9.4053027e-01   0.0000000e+00
   7.7770942e-01   2.4325770e-01
   7.7820706e-01   1.1952862e-01
   7.4187959e-01   6.3740240e-02
   1.0598434e+00   0.0000000e+00
   9.3053206e-01   2.4906523e-01
   9.0835947e-01   0.0000000e+00
   7.9547704e-01   1.1112361e-01
   8.4205072e-01   1.0590874e-01
   8.6702644e-01   1.5539070e-01
   1.0762870e+00   4.0712892e-02
   9.4138898e-01   1.2941325e-01
   0.0000000e+00   9.3599491e-01
   6.8951488e-01   1.7479369e-01
   1.0461305e+00   3.9598379e-02
   8.2208340e-01   1.3622910e-01
   9.6169388e-01   0.0000000e+00
   6.1864353e-01   6.5033029e-02
   7.0792213e-01   2.5223164e-02
   7.3720920e-01   2.2281582e-01
   7.7045427e-01   0.0000000e+00
   7.9762528e-01   1.7052659e-01
   9.7211989e-01   3.0007146e-03
   8.8744136e-01   0.0000000e+00
   6.3323809e-01   1.7267926e-01
   9.5895569e-01   0.0000000e+00
   1.0313413e+00   0.0000000e+00
   2.7118295e-01   1.3301736e-01
   6.8637987e-01   9.8911183e-02
   8.6625472e-01   2.1270714e-01
   8.0445428e-01   0.0000000e+00
   7.9772527e-01   0.0000000e+00
   7.6296247e-01   7.6418845e-02
   1.0111491e+00   0.0000000e+00
   8.8257404e-01   2.8827503e-02
   7.3542813e-01   1.1489484e-01
   9.1681772e-01   7.8184197e-03
   8.2767235e-01   8.7038996e-02
   9.6779289e-01   0.0000000e+00
   8.0612734e-01   4.2208914e-01
   9.9331565e-01   0.0000000e+00
   7.9249245e-01   1.9427881e-01
   8.7222755e-01   0.0000000e+00
   7.3610740e-01   2.1477426e-01
   9.9122814e-01   0.0000000e+00
   9.3305333e-01   1.0942757e-01
   1.0318157e+00   0.0000000e+00
   9.0572821e-01   4.2155644e-02
   8.5324952e-01   4.9579904e-02
   7.2293374e-01   6.5913358e-02
   7.5143693e-01   1.9663630e-01
   1.0030578e+00   9.2990627e-03
   6.7364620e-01   2.6465816e-01
   8.5129203e-01   1.5977306e-01
   9.9047427e-01   0.0000000e+00
   8.5097610e-01   7.5683074e-03
   9.7817285e-01   2.2663553e-01
   7.6418113e-01   2.4630900e-02
   9.5735113e-01   6.9050249e-02
   9.3555592e-01   0.0000000e+00
   7.8251993e-01   0.0000000e+00
   9.6009593e-01   0.0000000e+00
   9.2964919e-01   1.4627929e-01
   9.5929722e-01   0.0000000e+00
   9.5077130e-01   0.0000000e+00
   4.7482430e-01   4.6255549e-01
   1.0058076e+00   0.0000000e+00
   6.1536258e-01   7.7356922e-02
   6.3666689e-01   2.1727097e-01
   4.7792156e-01   1.8926700e-01
   8.5744183e-01   7.7535448e-03
   9.2749017e-01   8.2294611e-02
   8.9594880e-01   2.4610293e-02
   7.2863820e-01   1.7735953e-01
   1.0363720e+00   0.0000000e+00
   8.7473946e-01   8.5844423e-02
   9.6152116e-01   0.0000000e+00
   6.4274966e-01   0.0000000e+00
   9.8837781e-01   0.0000000e+00
   8.5603894e-01   4.5896916e-01
   8.8777602e-01   2.2187297e-01
   9.4211576e-01   0.0000000e+00
   7.2480848e-01   1.6574184e-02
   9.4024202e-01   2.8413212e-01
   9.3868227e-01   1.4199419e-01
   9.7751333e-01   0.0000000e+00
   8.6251628e-01   2.1017175e-01
   9.7908386e-01   0.0000000e+00
   7.6395984e-01   1.0031753e-01
   8.9410930e-01   3.3821339e-02
   8.0665649e-01   5.9071895e-02
   9.6995526e-01   0.0000000e+00
   9.1999887e-01   2.0712938e-01
   8.9264963e-01   6.4927017e-02
   7.8405889e-01   1.1573652e-01
   4.8080108e-01   2.6178758e-01
   7.8457456e-01   8.9376529e-02
   8.8799505e-01   6.8941985e-02
   9.7331691e-01   0.0000000e+00
   9.4824335e-01   0.0000000e+00
   6.7868475e-01   2.3000762e-01
   8.8070758e-01   6.6884419e-02
   9.6258988e-01   1.7176146e-01
   9.5538527e-01   3.6152829e-02
   7.7529477e-01   1.9576237e-01
   9.6343268e-01   3.1839199e-02
   1.0147806e+00   1.4690308e-02
   8.1735588e-01   7.1693617e-02
   8.7629861e-01   1.4164370e-02
   7.0592039e-01   0.0000000e+00
   9.6757217e-01   0.0000000e+00
   8.1991223e-01   2.9589912e-02
   9.7643588e-01   1.6790287e-02
   9.7555715e-01   0.0000000e+00
   8.6177545e-01   0.0000000e+00
   9.0886193e-01   0.0000000e+00
   8.5399735e-01   1.0282824e-01
   8.9076730e-01   0.0000000e+00
   7.7715762e-01   2.5093496e-01
   9.0397602e-01   2.6287876e-01
   8.8900304e-01   8.8178593e-02
   9.4862259e-01   0.0000000e+00
   9.6447840e-01   0.0000000e+00
   8.1132709e-01   2.6637372e-01
   9.8848675e-01   3.1368748e-02
   7.8564533e-01   7.6979375e-02
   8.7004108e-01   1.0147979e-01
   8.8686385e-01   1.2243420e-01
   6.1720712e-01   2.5996507e-01
   9.9484113e-01   1.8323066e-01
   8.9759166e-01   0.0000000e+00
   6.1975113e-01   5.6751130e-01
   6.7539521e-01   8.2706671e-02
   6.4872395e-01   1.2937857e-01
   1.0046701e+00   0.0000000e+00
   8.6146406e-01   1.2772635e-01
   1.0703945e+00   1.2521240e-02
   8.5573185e-01   2.0153458e-01
   8.9041869e-01   0.0000000e+00
   8.9452916e-01   5.1163138e-02
   9.4341704e-01   0.0000000e+00
   9.9058941e-01   0.0000000e+00
   9.4255214e-01   6.0981428e-03
   9.6602758e-01   2.3267901e-02
   1.0224865e+00   0.0000000e+00
   8.7418814e-01   1.5701056e-01
   1.0904730e+00   0.0000000e+00
   9.2601158e-01   0.0000000e+00
   8.1599656e-01   0.0000000e+00
   9.4488734e-01   0.0000000e+00
   8.7080548e-01   0.0000000e+00
   7.8283834e-01   4.1718941e-01
   6.7900310e-01   1.1169118e-01
   8.9630620e-01   1.5137925e-01
   9.9122385e-01   7.7378615e-02
   1.1347907e+00   3.2902974e-02
   7.8367697e-01   2.3886408e-01
   7.6254302e-01   2.4612672e-01
   7.6492312e-01   2.0612672e-02
   8.4142020e-01   1.1412126e-01
   9.4144567e-01   2.3439303e-01
   8.8950637e-01   1.6088881e-02
   9.0885002e-01   8.8839309e-03
   8.7284181e-01   9.7696372e-02
   8.9204198e-01   1.4245379e-02
   9.9248621e-01   0.0000000e+00
   2.6468387e-01   5.8671748e-01
   9.5003515e-01   4.1172872e-02
   7.9030413e-01   0.0000000e+00
   7.9551021e-01   5.9492384e-02
   8.3959159e-01   7.8859883e-02
   9.1822257e-01   0.0000000e+00
   5.9282859e-01   2.7877503e-01
   8.9797346e-01   3.4067308e-02
   6.5110187e-01   4.3159008e-01
   6.7175944e-01   0.0000000e+00
   9.4001110e-01   0.0000000e+00
   9.2484272e-01   1.2397108e-02
   8.8515916e-01   2.1281607e-01
   1.0167139e+00   0.0000000e+00
   9.5762165e-01   1.7426781e-02
   8.7310208e-01   4.3500555e-02
   8.3073663e-01   3.3547784e-01
   7.7227005e-01   1.7670032e-02
   9.1815395e-01   1.2612021e-01
   7.8791816e-01   0.0000000e+00
   8.8054889e-01   0.0000000e+00
   9.5892567e-01   0.0000000e+00
   9.9691098e-01   0.0000000e+00
   9.8433160e-01   0.0000000e+00
   1.1359181e+00   0.0000000e+00
   9.1183796e-01   0.0000000e+00
   9.2387656e-01   2.0848700e-01
   6.4014639e-01   9.8970771e-02
   1.0266048e+00   0.0000000e+00
   9.4726829e-01   2.2054539e-01
   9.3402778e-01   0.0000000e+00
   8.9438694e-01   4.7884572e-02
   7.1593360e-01   1.7365366e-01
   7.6810253e-01   0.0000000e+00
   7.9245297e-01   2.2238397e-01
   6.6966003e-01   1.5363513e-01
   1.0446118e+00   0.0000000e+00
   8.4052307e-01   2.3097984e-01
   9.3301097e-01   2.9589815e-02
   7.3121487e-01   3.7115725e-01
   9.3974545e-01   1.0346443e-01
   9.3866785e-01   6.5210888e-02
   8.2647535e-01   0.0000000e+00
   6.1387462e-01   3.7943740e-01
   8.7474918e-01   0.0000000e+00
   9.5428421e-01   1.3211714e-01
   1.0796511e+00   0.0000000e+00
   8.6456054e-01   1.2760761e-01
   9.6274980e-01   0.0000000e+00
   9.4363707e-01   0.0000000e+00
   7.0148593e-01   1.9810322e-01
   1.1150480e+00   0.0000000e+00
   8.8477657e-01   4.1583623e-02
   4.8460265e-01   3.1241800e-01
   9.6034036e-01   0.0000000e+00
   6.4654372e-01   2.7019384e-01
   9.2685278e-01   0.0000000e+00
   8.6078619e-01   9.5766039e-02
   4.4976751e-01   3.1899813e-01
   8.9762396e-01   5.3120579e-02
   8.7685102e-01   7.6316167e-02
   7.8563921e-01   2.8680687e-02
   7.9423838e-01   2.4424729e-01
   1.0098012e+00   8.0756125e-02
   9.1245407e-01   1.1099259e-01
   9.5419153e-01   9.5441311e-02
   9.3091759e-01   0.0000000e+00
   9.1493357e-01   1.8733632e-01
   8.9727487e-01   0.0000000e+00
   1.0046623e+00   5.2200277e-03
   9.1132295e-01   6.7450000e-03
   8.2540917e-01   2.6437571e-02
   9.1278763e-01   2.1204431e-01
   1.0134659e+00   5.0710253e-02
   9.7064012e-01   0.0000000e+00
   8.0065156e-01   6.4272096e-02
   7.0748522e-01   4.5873739e-02
   8.6953429e-01   0.0000000e+00
   7.7575622e-01   2.3062532e-01
   7.3952354e-01   4.6878544e-02
   9.1635559e-01   0.0000000e+00
   8.7057156e-01   0.0000000e+00
   8.9561403e-01   0.0000000e+00
   9.4337181e-01   3.1659755e-01
   9.0761638e-01   4.9888380e-02
   7.7947123e-01   2.3896080e-01
   7.6008210e-01   3.9361503e-01
   7.7274639e-01   5.6181643e-02
   9.0353869e-01   0.0000000e+00
   9.3864108e-01   0.0000000e+00
   9.8980719e-01   0.0000000e+00
   9.2361773e-01   5.6608341e-02
   8.5636507e-01   1.2081158e-01
   8.9002970e-01   0.0000000e+00
   4.2528316e-01   3.4079414e-01
   7.4398292e-01   0.0000000e+00
   4.9184022e-01   4.2241985e-01
   8.5367732e-01   8.5340912e-03
   3.2853439e-01   0.0000000e+00
   7.0800839e-01   2.1902812e-01
   1.0008538e+00   0.0000000e+00
   6.8535459e-01   1.4955887e-01
   6.7102247e-01   1.8607262e-01
   8.3907952e-01   0.0000000e+00
   7.0850792e-01   1.2020054e-01
   1.0316727e+00   5.0240976e-02
   1.0670302e+00   0.0000000e+00
   9.1068267e-01   5.0116664e-02
   9.5752977e-01   2.5706745e-01
   8.9328234e-01   6.5144292e-02
   7.0855841e-01   1.4282815e-01
   7.3038818e-01   5.1344010e-02
   7.4327076e-01   1.0732885e-01
   9.2973242e-01   0.0000000e+00
   6.9320663e-01   1.6109363e-01
   1.0158080e+00   2.4875925e-02
   8.4644590e-01   0.0000000e+00
   8.3066727e-01   0.0000000e+00
   7.5611234e-01   1.6707113e-01
   8.8560411e-01   0.0000000e+00
   7.1321507e-01   1.4234302e-01
   9.2642122e-01   1.2575832e-01
   8.7894131e-01   0.0000000e+00
   7.4604657e-01   2.7173031e-01
   7.7791435e-01   1.1554439e-01
   3.0302207e-01   4.9892993e-01
   5.5880166e-01   5.4623041e-01
   1.1195141e+00   0.0000000e+00
   1.0214202e+00   0.0000000e+00
   7.5620828e-01   1.0304517e-01
   8.2712868e-01   1.8426597e-01
   8.3978343e-01   4.0715735e-01
   8.5156396e-01   0.0000000e+00
   8.1447717e-01   1.2805906e-01
   9.5678099e-01   1.4886399e-01
   7.6053897e-01   1.6018425e-01
   7.0879486e-01   2.5698737e-01
   6.2308036e-01   1.9978357e-01
   7.7720865e-01   1.5697881e-01
   1.0285460e+00   0.0000000e+00
   9.5464676e-01   0.0000000e+00
   9.0608061e-01   2.5773557e-01
   8.3720044e-01   0.0000000e+00
   9.5647361e-01   6.4128423e-04
   7.3360891e-01   0.0000000e+00
   1.0932663e+00   0.0000000e+00
   9.5856382e-01   5.6487722e-02
   9.1157828e-01   3.6428697e-03
   7.5947937e-01   4.1307890e-02
   1.0709260e+00   0.0000000e+00
   6.9603086e-01   3.3959613e-01
   9.5141390e-01   0.0000000e+00
   1.0522009e+00   0.0000000e+00
   6.5223983e-01   2.2782528e-01
   1.0049109e+00   0.0000000e+00
   1.0040040e+00   0.0000000e+00
   7.4636542e-01   2.8408794e-01
   8.7149112e-01   5.8634708e-02
   7.4411943e-01   1.2978378e-01
   4.5148494e-01   3.2954005e-01
   9.1008720e-01   0.0000000e+00
   9.9545585e-01   0.0000000e+00
   8.1158506e-01   2.9609600e-01
   9.3183090e-01   0.0000000e+00
   9.2931085e-01   4.2887111e-02
   8.5009973e-01   8.4682019e-02
   7.5378891e-01   2.1287197e-01
   9.0582580e-01   0.0000000e+00
   7.7506404e-01   6.6641616e-04
   6.4401908e-01   4.1397546e-01
   9.7167248e-01   1.3597328e-01
   8.2466949e-01   1.1386757e-01
   9.3993229e-01   0.0000000e+00
   9.9566745e-01   0.0000000e+00
   9.0272301e-01   5.8980844e-03
   9.3880005e-01   7.9673910e-02
   1.8263149e-01   4.2990304e-01
   8.4524149e-01   4.9867095e-02
   9.4089122e-01   2.2349472e-02
   9.0478196e-01   2.4797306e-01
   8.2162184e-01   2.3715486e-02
   8.8767626e-01   0.0000000e+00
   9.3908508e-01   0.0000000e+00
   6.1181686e-01   4.8984725e-02
   7.8291608e-01   1.4915657e-02
   8.5875900e-01   0.0000000e+00
   1.0219062e+00   8.7031660e-02
   7.6752993e-01   1.4796565e-01
   8.6886151e-01   1.7314800e-01
   9.6092079e-01   0.0000000e+00
   9.5051315e-01   0.0000000e+00
   6.7404059e-01   1.2417005e-01
   8.5982891e-01   0.0000000e+00
   9.0996293e-01   0.0000000e+00
   3.4284951e-01   1.5148395e-01
   9.1060984e-01   1.8388867e-01
   1.0733514e+00   0.0000000e+00
   1.0255316e+00   1.0175069e-01
   8.8353308e-01   2.7266123e-01
   8.6523816e-01   2.2237255e-01
   7.7771837e-01   2.4341842e-01
   8.8536553e-01   0.0000000e+00
   8.9456300e-01   0.0000000e+00
   8.3736356e-01   1.2985466e-01
   9.4552311e-01   0.0000000e+00
   8.6302919e-01   1.8667218e-01
   7.1202355e-01   3.8540356e-01
   7.8930224e-01   2.0024215e-01
   9.5511436e-01   0.0000000e+00
   1.0363250e+00   0.0000000e+00
   1.0121362e+00   0.0000000e+00
   8.5063867e-01   0.0000000e+00
   9.9905110e-01   0.0000000e+00
   9.4505270e-01   1.2136379e-01
   9.8408161e-01   7.8194006e-02
   9.6212641e-01   0.0000000e+00
   9.4978410e-01   6.2299427e-02
   9.2749634e-01   1.2370751e-01
   1.0177553e+00   8.7032469e-02
   9.1197509e-01   0.0000000e+00
   7.3297459e-01   7.7036490e-02
   9.4691779e-01   1.3599488e-02
   8.7658450e-01   0.0000000e+00
   7.7828781e-01   2.3997881e-01
   9.2497726e-01   1.2571058e-01
   9.8743616e-01   0.0000000e+00
   6.6214042e-01   3.2399585e-01
   8.3173411e-01   9.1994591e-02
   6.8578062e-01   3.3794781e-01
   8.8092733e-01   1.4763369e-01
   9.4289059e-01   1.7058159e-01
   9.2036756e-01   0.0000000e+00
   8.9986705e-01   1.8989808e-02
   9.4626909e-01   1.5866668e-01
   9.7994957e-01   8.5118732e-02
   8.3310657e-01   3.4189427e-01
   8.3496106e-01   1.2655350e-01
   1.0135653e+00   1.5200294e-02
   1.0353934e+00   2.9796539e-02
   1.0136292e+00   9.2961829e-02
   9.4149080e-01   6.4189020e-03
   8.0637508e-01   0.0000000e+00
   7.8040011e-01   2.9238203e-02
   1.0068509e+00   0.0000000e+00
   5.4879958e-01   4.0021921e-01
   8.8855316e-01   1.4173744e-02
   9.7224065e-01   3.6389399e-02
   8.4014043e-01   4.4423690e-02
   6.0056509e-01   7.9263520e-02
   9.0452934e-01   0.0000000e+00
   8.9569581e-01   0.0000000e+00
   9.0627684e-01   0.0000000e+00
   9.6240435e-01   9.4205009e-02
   7.5954926e-01   0.0000000e+00
   9.3316515e-01   9.6652860e-02
   9.3639054e-01   1.0749197e-01
   8.6478943e-01   6.9011919e-02
   7.8709837e-01   6.7021918e-02
   1.0477637e+00   1.3272814e-01
   9.6408180e-01   0.0000000e+00
   7.8850750e-01   1.5016390e-01
   7.0534005e-01   2.4481731e-01
   8.2908474e-01   1.9877271e-01
   9.6593740e-01   2.9738990e-02
   1.1449916e+00   0.0000000e+00
   9.3861245e-01   0.0000000e+00
   6.9556302e-01   3.0750445e-01
   6.3697642e-01   1.6935428e-01
   1.0700051e+00   0.0000000e+00
   6.7968634e-01   5.9457203e-02
   8.4354126e-01   1.1140737e-01
   7.9045285e-01   0.0000000e+00
   8.3429200e-01   3.1333318e-01
   9.5400471e-01   0.0000000e+00
   9.4068809e-01   8.2119130e-02
   8.4461099e-01   1.3281305e-01
   9.9977292e-01   0.0000000e+00
   7.2100574e-01   8.7216396e-02
   7.8844732e-01   0.0000000e+00
   8.5603478e-01   0.0000000e+00
   9.0924236e-01   0.0000000e+00
   7.7101883e-01   3.4309280e-01
   1.0025469e+00   0.0000000e+00
   7.5022275e-01   0.0000000e+00
   9.5184814e-01   0.0000000e+00
   7.4861166e-01   0.0000000e+00
   9.9749935e-01   0.0000000e+00
   8.7063391e-01   4.6745786e-02
   7.2087524e-01   1.0079465e-01
   9.0976122e-01   5.4235993e-02
   6.0768207e-01   2.6108383e-01
   1.0046001e+00   0.0000000e+00
   8.3757271e-01   1.6034312e-01
   9.5975371e-01   0.0000000e+00
   9.8743666e-01   0.0000000e+00
   9.6737104e-01   8.8494298e-02
   8.9446998e-01   0.0000000e+00
   9.0243483e-01   7.3779414e-02
   8.3945835e-01   5.9686537e-02
   9.2893887e-01   1.8309271e-01
   9.3969214e-01   0.0000000e+00
   8.6477124e-01   1.1176590e-01
   8.5831988e-01   1.1942284e-01
   7.4141135e-01   1.7092559e-01
   9.1204502e-01   0.0000000e+00
   6.1874504e-01   2.5048659e-01
   9.3586299e-01   0.0000000e+00
   8.8847161e-01   0.0000000e+00
   6.7222256e-01   4.6986937e-02
   8.9292394e-01   1.4946719e-01
   3.5875985e-01   2.9342346e-01
   9.4557763e-01   1.0369703e-01
   7.5553977e-01   5.6627561e-02
   4.7112011e-01   1.6294535e-01
   7.2076568e-01   1.3741909e-01
   7.6528715e-01   2.4154927e-01
   9.9086570e-01   0.0000000e+00
   8.4980964e-01   0.0000000e+00
   9.5825173e-01   0.0000000e+00
   7.8139203e-01   0.0000000e+00
   1.0031180e+00   3.4175878e-02
   7.0741958e-01   7.8095085e-02
   8.9204634e-01   0.0000000e+00
   9.8206272e-01   0.0000000e+00
   9.2183586e-01   1.3329481e-02
   9.5858537e-01   5.5218857e-02
   7.2195089e-01   2.1134012e-01
   9.4273335e-01   1.1658637e-02
   8.5376652e-01   4.7817818e-02
   6.6033986e-01   2.5329684e-01
   7.4083167e-01   1.0977373e-01
   9.4436984e-01   6.8048139e-03
   9.0066319e-01   0.0000000e+00
   9.1237712e-01   1.5713972e-01
   7.9213677e-01   1.6764020e-01
   8.2280829e-01   9.2472323e-02
   8.6182864e-01   1.2686398e-01
   9.3732956e-01   1.2534014e-02
   9.2000540e-01   1.4153848e-01
   6.3579434e-01   3.2455906e-01
   8.2529863e-01   1.2016565e-01
   8.9220247e-01   8.0317388e-02
   9.9820996e-01   2.3515015e-01
   7.8982464e-01   7.1211975e-02
   9.8359898e-01   5.3762107e-02
   7.6125116e-01   2.5534212e-01
   8.2492783e-01   1.4302387e-01
   9.2862761e-01   0.0000000e+00
   9.7849441e-01   0.0000000e+00
   8.7265586e-01   2.5140882e-01
   8.3334448e-01   0.0000000e+00
   9.5544663e-01   6.6760295e-02
   8.7892617e-01   0.0000000e+00
   8.8387875e-01   4.0430390e-02
   1.0022585e+00   0.0000000e+00
   9.3622229e-01   0.0000000e+00
   9.9707038e-01   7.6432529e-02
   7.6150472e-01   8.9792158e-02
   6.6864206e-01   1.1938249e-01
   8.0375291e-01   1.0852346e-01
   9.1312862e-01   2.0414362e-01
   8.4264262e-01   2.2886617e-01
   8.4773070e-01   1.0111651e-01
   9.4504865e-01   0.0000000e+00
   9.4316380e-01   4.4158128e-02
   1.0133350e+00   3.8812073e-02
   8.8092931e-01   1.4570076e-01
   3.8281999e-01   3.1823119e-01
   5.3307648e-01   2.5757126e-01
   8.2634723e-01   2.7433407e-01
   9.6964897e-01   0.0000000e+00
   8.1080517e-01   8.7128655e-02
   5.9514542e-01   7.8805753e-02
   8.9234656e-01   1.1399666e-01
   9.2155052e-01   2.9918333e-02
   8.5728926e-01   9.1242402e-02
   8.8231618e-01   1.3279605e-01
   9.7245006e-01   3.6150902e-02
   8.4598107e-01   0.0000000e+00
   5.9534967e-01   1.7941633e-01
   1.0710309e+00   0.0000000e+00
   7.7959358e-01   3.7240824e-01
   9.9220084e-01   0.0000000e+00
   8.6529949e-01   1.0606643e-01
   8.1357876e-01   2.9626415e-02
   9.5456407e-01   0.0000000e+00
   7.0045197e-01   2.0714525e-01
   9.8765054e-01   0.0000000e+00
   9.8446164e-01   1.1365560e-01
   7.7403699e-01   0.0000000e+00
   9.6590861e-01   0.0000000e+00
   9.0436907e-01   6.9816063e-02
   8.2965468e-01   0.0000000e+00
   8.1207970e-01   1.6001680e-01
   8.9939794e-01   0.0000000e+00
   7.7869412e-01   3.4903079e-01
   4.7242780e-01   0.0000000e+00
   7.0162372e-01   0.0000000e+00
   9.4454708e-01   0.0000000e+00
   8.6432847e-01   8.8967981e-02
   8.8838302e-01   0.0000000e+00
   1.0021200e+00   1.3764222e-01
   9.9339592e-01   2.2964164e-02
   7.8453867e-01   1.0964286e-01
   8.0204281e-01   2.6950507e-01
   6.3466340e-01   3.8575290e-01
   7.7170609e-01   0.0000000e+00
